system:index,Block,BlockID,FragSize,Hunted,PointID,Site,SiteID,SizeClass,Year,blue,date,evi,green,image,mask,ndvi,nir,path,red,row,satellite,sr,swir1,swir2,tcg,.geo
00000000000000000098_2_LC08_013031_20170213,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-02-13,99.0,99.0,2_LC08_013031_20170213,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_012031_20170214,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-02-14,99.0,99.0,1_2_LE07_012031_20170214,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_013031_20170221,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-02-21,99.0,99.0,1_2_LE07_013031_20170221,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_012031_20170222,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-02-22,99.0,99.0,2_LC08_012031_20170222,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_012031_20170302,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.04879999905824661,2017-03-02,0.18868281604844817,0.06780000030994415,1_2_LE07_012031_20170302,1.0,0.37271028757095337,0.18359999358654022,12.0,0.08389999717473984,31.0,LANDSAT_7,2.188319444656372,0.2628999948501587,0.17589999735355377,0.051958960382676146,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_013031_20170309,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.03880000114440918,2017-03-09,0.18573381950774842,0.05609999969601631,1_2_LE07_013031_20170309,1.0,0.4018077254295349,0.17059999704360962,13.0,0.07280000299215317,31.0,LANDSAT_7,2.3434066772460938,0.26499998569488525,0.16920000314712524,0.0529833295449257,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_013031_20170317,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-03-17,99.0,99.0,2_LC08_013031_20170317,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_012031_20170318,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-03-18,99.0,99.0,1_2_LE07_012031_20170318,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_013031_20170402,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.04230000078678131,2017-04-02,0.21969941533053555,0.05909999832510948,2_LC08_013031_20170402,1.0,0.4213966429233551,0.20659999549388885,13.0,0.08410000056028366,31.0,LANDSAT_8,2.456599235534668,0.25279998779296875,0.16459999978542328,0.0752527600310278,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_013031_20170410,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.07000000029802322,2017-04-10,0.1921496862862265,0.08900000154972076,1_2_LE07_013031_20170410,1.0,0.32126131653785706,0.21160000562667847,13.0,0.10869999974966049,31.0,LANDSAT_7,1.9466421604156494,0.2815999984741211,0.18850000202655792,0.05075429970695973,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_012031_20170411,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.05429999902844429,2017-04-11,0.23914052182603418,0.0737999975681305,2_LC08_012031_20170411,1.0,0.4102878272533417,0.23029999434947968,12.0,0.09629999846220016,31.0,LANDSAT_8,2.3914849758148193,0.3010999858379364,0.19419999420642853,0.07769373083775045,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_013031_20170418,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.0430000014603138,2017-04-18,0.22925528080167257,0.060100000351667404,2_LC08_013031_20170418,1.0,0.4332424998283386,0.21040000021457672,13.0,0.08320000022649765,31.0,LANDSAT_8,2.528846263885498,0.27649998664855957,0.1768999993801117,0.07653659008963586,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_012031_20170419,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-04-19,99.0,99.0,1_2_LE07_012031_20170419,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_013031_20170504,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.0340999998152256,2017-05-04,0.36135720324964155,0.06780000030994415,2_LC08_013031_20170504,1.0,0.6213653683662415,0.2565000057220459,13.0,0.05990000069141388,31.0,LANDSAT_8,4.282136917114258,0.21709999442100525,0.12269999831914902,0.13174145024305106,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_013031_20170512,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-05-12,99.0,99.0,1_2_LE07_013031_20170512,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_013031_20170520,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-05-20,99.0,99.0,2_LC08_013031_20170520,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_012031_20170521,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-05-21,99.0,99.0,1_2_LE07_012031_20170521,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_013031_20170613,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.041600000113248825,2017-06-13,0.6295688497687603,0.06210000067949295,1_2_LE07_013031_20170613,1.0,0.7895229458808899,0.38260000944137573,13.0,0.04500000178813934,31.0,LANDSAT_7,8.502222061157227,0.19910000264644623,0.07970000058412552,0.24584248991553545,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_012031_20170614,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.02800000086426735,2017-06-14,0.7062076346771318,0.05779999867081642,2_LC08_012031_20170614,1.0,0.8653551936149597,0.42669999599456787,12.0,0.030799999833106995,31.0,LANDSAT_8,13.853896141052246,0.2092999964952469,0.09000000357627869,0.2897649994828701,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_013031_20170621,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-06-21,99.0,99.0,2_LC08_013031_20170621,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_012031_20170622,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.023099999874830246,2017-06-22,0.5894710381728733,0.051500000059604645,1_2_LE07_012031_20170622,1.0,0.8288310766220093,0.362199991941452,12.0,0.033900000154972076,31.0,LANDSAT_7,10.684366226196289,0.22100000083446503,0.09589999914169312,0.23872842012411122,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_012031_20170708,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-07-08,99.0,99.0,1_2_LE07_012031_20170708,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_013031_20170715,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-07-15,99.0,99.0,1_2_LE07_013031_20170715,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_012031_20170716,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.029400000348687172,2017-07-16,0.64538295817547,0.05530000105500221,2_LC08_012031_20170716,1.0,0.8473542928695679,0.37880000472068787,12.0,0.031300000846385956,31.0,LANDSAT_8,12.1022367477417,0.20309999585151672,0.08510000258684158,0.2526758096259427,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_013031_20170723,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.02370000071823597,2017-07-23,0.5920163617106753,0.05310000106692314,2_LC08_013031_20170723,1.0,0.8359979391098022,0.35600000619888306,13.0,0.03180000185966492,31.0,LANDSAT_8,11.194968223571777,0.18400000035762787,0.07810000330209732,0.23687581952251674,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_013031_20170731,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.021299999207258224,2017-07-31,0.5780475995381579,0.04729999974370003,1_2_LE07_013031_20170731,1.0,0.8499452471733093,0.337799996137619,13.0,0.027400000020861626,31.0,LANDSAT_7,12.32846736907959,0.1890999972820282,0.08150000125169754,0.22612305981900455,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_012031_20170801,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.029600000008940697,2017-08-01,0.654318689501117,0.053599998354911804,2_LC08_012031_20170801,1.0,0.8521212339401245,0.38199999928474426,12.0,0.030500000342726707,31.0,LANDSAT_8,12.524590492248535,0.1964000016450882,0.08179999887943268,0.25653702016203406,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_012031_20170809,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.027000000700354576,2017-08-09,0.613264918282022,0.04910000041127205,1_2_LE07_012031_20170809,1.0,0.852575957775116,0.350600004196167,12.0,0.027899999171495438,31.0,LANDSAT_7,12.56630802154541,0.1941000074148178,0.07840000092983246,0.23506568986554627,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_013031_20170816,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.025200000032782555,2017-08-16,0.5681818181818183,0.04560000076889992,1_2_LE07_013031_20170816,1.0,0.8394573330879211,0.3253999948501587,13.0,0.0284000001847744,31.0,LANDSAT_7,11.457746505737305,0.17880000174045563,0.07209999859333038,0.21699942020340446,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_012031_20170817,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.02539999969303608,2017-08-17,0.6226563671816409,0.047600001096725464,2_LC08_012031_20170817,1.0,0.8583613634109497,0.359499990940094,12.0,0.027400000020861626,31.0,LANDSAT_8,13.120437622070312,0.19040000438690186,0.07940000295639038,0.24291445957250596,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_013031_20170824,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.025599999353289604,2017-08-24,0.5830536912751678,0.045899998396635056,2_LC08_013031_20170824,1.0,0.8442849516868591,0.33399999141693115,13.0,0.028200000524520874,31.0,LANDSAT_8,11.843971252441406,0.17749999463558197,0.07329999655485153,0.22360455049816852,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_012031_20170825,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.030700000002980232,2017-08-25,0.5894098222171025,0.05130000039935112,1_2_LE07_012031_20170825,1.0,0.826602041721344,0.3391999900341034,12.0,0.03220000118017197,31.0,LANDSAT_7,10.534161567687988,0.19429999589920044,0.08269999921321869,0.22205736011376861,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_013031_20170901,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.020899999886751175,2017-09-01,0.5322928082838895,0.04280000180006027,1_2_LE07_013031_20170901,1.0,0.8326928615570068,0.3100000023841858,13.0,0.028300000354647636,31.0,LANDSAT_7,10.954063415527344,0.1720000058412552,0.0706000030040741,0.20651802956561088,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_012031_20170902,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-09-02,99.0,99.0,2_LC08_012031_20170902,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_013031_20170909,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.020800000056624413,2017-09-09,0.5693869875893194,0.04399999976158142,2_LC08_013031_20170909,1.0,0.8529577255249023,0.328900009393692,13.0,0.026100000366568565,31.0,LANDSAT_8,12.601532936096191,0.1753000020980835,0.07280000299215317,0.22196907956733467,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_012031_20170910,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.026000000536441803,2017-09-10,0.5632044784022997,0.049800001084804535,1_2_LE07_012031_20170910,1.0,0.8263040781021118,0.32910001277923584,12.0,0.031300000846385956,31.0,LANDSAT_7,10.514376640319824,0.1851000040769577,0.0738999992609024,0.21693260010687354,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_013031_20170917,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-09-17,99.0,99.0,1_2_LE07_013031_20170917,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_013031_20170925,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.025599999353289604,2017-09-25,0.5339313572542902,0.04479999840259552,2_LC08_013031_20170925,1.0,0.8271903395652771,0.30239999294281006,13.0,0.028599999845027924,31.0,LANDSAT_8,10.573426246643066,0.17350000143051147,0.06909999996423721,0.1992350000051713,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_012031_20170926,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.04820000007748604,2017-09-26,0.44038162312668905,0.06310000270605087,1_2_LE07_012031_20170926,1.0,0.6719775199890137,0.26759999990463257,12.0,0.05249999836087227,31.0,LANDSAT_7,5.097142696380615,0.15520000457763672,0.06790000200271606,0.15120716971040726,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_013031_20171003,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-10-03,99.0,99.0,1_2_LE07_013031_20171003,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_012031_20171004,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.026599999517202377,2017-10-04,0.5187573270808908,0.04529999941587448,2_LC08_012031_20171004,1.0,0.8131699562072754,0.29600000381469727,12.0,0.030500000342726707,31.0,LANDSAT_8,9.704917907714844,0.17679999768733978,0.07509999722242355,0.19204643040163755,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_013031_20171011,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-10-11,99.0,99.0,2_LC08_013031_20171011,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_012031_20171012,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.026399999856948853,2017-10-12,0.4669781185114198,0.04659999907016754,1_2_LE07_012031_20171012,1.0,0.7910044193267822,0.2648000121116638,12.0,0.030899999663233757,31.0,LANDSAT_7,8.569579124450684,0.1720999926328659,0.07670000195503235,0.1665114397173023,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_013031_20171019,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-10-19,99.0,99.0,1_2_LE07_013031_20171019,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_012031_20171020,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.024299999698996544,2017-10-20,0.43157534507015477,0.04670000076293945,2_LC08_012031_20171020,1.0,0.7462195754051208,0.2655999958515167,12.0,0.038600001484155655,31.0,LANDSAT_8,6.880828857421875,0.18250000476837158,0.08259999752044678,0.1628006803585434,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_013031_20171027,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.021700000390410423,2017-10-27,0.3345573235414117,0.044599998742341995,2_LC08_013031_20171027,1.0,0.6564774513244629,0.22759999334812164,13.0,0.047200001776218414,31.0,LANDSAT_8,4.822033882141113,0.18119999766349792,0.09200000017881393,0.1280352299741435,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_012031_20171028,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-10-28,99.0,99.0,1_2_LE07_012031_20171028,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_013031_20171104,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-11-04,99.0,99.0,1_2_LE07_013031_20171104,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_013031_20171112,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.03449999913573265,2017-11-12,0.22100080155731133,0.052799999713897705,2_LC08_013031_20171112,1.0,0.4722675383090973,0.18050000071525574,13.0,0.06469999998807907,31.0,LANDSAT_8,2.7897989749908447,0.19869999587535858,0.12300000339746475,0.0731538095087266,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_012031_20171121,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.03880000114440918,2017-11-21,0.2338826951042172,0.0478999987244606,2_LC08_012031_20171121,1.0,0.49529513716697693,0.17479999363422394,12.0,0.05900000035762787,31.0,LANDSAT_8,2.962711811065674,0.21729999780654907,0.13189999759197235,0.07084175034820081,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_013031_20171128,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.033900000154972076,2017-11-28,0.20970810898344197,0.043299999088048935,2_LC08_013031_20171128,1.0,0.48456501960754395,0.15870000422000885,13.0,0.05510000139474869,31.0,LANDSAT_8,2.8802177906036377,0.21050000190734863,0.125900000333786,0.06293377995173455,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_1_2_LE07_012031_20171129,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.05260000005364418,2017-11-29,0.19867826668897437,0.06270000338554382,1_2_LE07_012031_20171129,1.0,0.4018612504005432,0.1657000035047531,12.0,0.07069999724626541,31.0,LANDSAT_7,2.343705892562866,0.22190000116825104,0.1256999969482422,0.052354910441284166,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_012031_20171207,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,0.04170000180602074,2017-12-07,0.21748110206947832,0.048700001090765,2_LC08_012031_20171207,1.0,0.4686248302459717,0.16500000655651093,12.0,0.059700001031160355,31.0,LANDSAT_8,2.7638189792633057,0.20229999721050262,0.1264999955892563,0.06280862063779355,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000098_2_LC08_013031_20171214,Cockaponset,CP,189.202,true,CP_CPM_5,Cockaponset_Medium,CPM,medium,2018,99.0,2017-12-14,99.0,99.0,2_LC08_013031_20171214,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53880095141932,41.43207632977244]}"
00000000000000000099_2_LC08_012031_20170105,Cockaponset,CP,189.202,true,CP_CPM_6,Cockaponset_Medium,CPM,medium,2018,99.0,2017-01-05,99.0,99.0,2_LC08_012031_20170105,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53815438176656,41.43308854571157]}"
00000000000000000099_1_2_LE07_012031_20170113,Cockaponset,CP,189.202,true,CP_CPM_6,Cockaponset_Medium,CPM,medium,2018,99.0,2017-01-13,99.0,99.0,1_2_LE07_012031_20170113,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53815438176656,41.43308854571157]}"
00000000000000000099_2_LC08_013031_20170128,Cockaponset,CP,189.202,true,CP_CPM_6,Cockaponset_Medium,CPM,medium,2018,99.0,2017-01-28,99.0,99.0,2_LC08_013031_20170128,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53815438176656,41.43308854571157]}"
00000000000000000099_1_2_LE07_012031_20170129,Cockaponset,CP,189.202,true,CP_CPM_6,Cockaponset_Medium,CPM,medium,2018,99.0,2017-01-29,99.0,99.0,1_2_LE07_012031_20170129,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53815438176656,41.43308854571157]}"
00000000000000000099_2_LC08_012031_20170206,Cockaponset,CP,189.202,true,CP_CPM_6,Cockaponset_Medium,CPM,medium,2018,0.03280000016093254,2017-02-06,0.19109439456442612,0.04430000111460686,2_LC08_012031_20170206,1.0,0.4603019952774048,0.14990000426769257,12.0,0.055399999022483826,31.0,LANDSAT_8,2.7057762145996094,0.1777999997138977,0.1185000017285347,0.056769569750053886,"{""type"":""Point"",""coordinates"":[-72.53815438176656,41.43308854571157]}"
00000000000000000099_2_LC08_013031_20170213,Cockaponset,CP,189.202,true,CP_CPM_6,Cockaponset_Medium,CPM,medium,2018,99.0,2017-02-13,99.0,99.0,2_LC08_013031_20170213,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53815438176656,41.43308854571157]}"
00000000000000000099_1_2_LE07_012031_20170214,Cockaponset,CP,189.202,true,CP_CPM_6,Cockaponset_Medium,CPM,medium,2018,99.0,2017-02-14,99.0,99.0,1_2_LE07_012031_20170214,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53815438176656,41.43308854571157]}"
00000000000000000099_1_2_LE07_013031_20170221,Cockaponset,CP,189.202,true,CP_CPM_6,Cockaponset_Medium,CPM,medium,2018,99.0,2017-02-21,99.0,99.0,1_2_LE07_013031_20170221,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53815438176656,41.43308854571157]}"
00000000000000000099_2_LC08_012031_20170222,Cockaponset,CP,189.202,true,CP_CPM_6,Cockaponset_Medium,CPM,medium,2018,99.0,2017-02-22,99.0,99.0,2_LC08_012031_20170222,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.53815438176656,41.43308854571157]}"
00000000000000000099_1_2_LE07_012031_20170302,Cockaponset,CP,189.202,true,CP_CPM_6,Cockaponset_Medium,CPM,medium,2018,0.046300001442432404,2017-03-02,0.18011319039947124,0.05429999902844429,1_2_LE07_012031_20170302,1.0,0.39350181818008423,0.15440000593662262,12.0,0.06719999760389328,31.0,LANDSAT_7,2.297619104385376,0.19859999418258667,0.12870000302791595,0.048058319562163374,"{""type"":""Point"",""coordinates"":[-72.53815438176656,41.43308854571157]}"
